<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210446,2,,Flat,1100,"Rating 65 Benchmark*","RICCARTON PARK FUNCTION CENTRE - BOOK NOW FOR 2021 RATING 65",22500.00,13:00:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",4,"Fine",363903,5,10,"Roc Music","4","m",56.50,3,1.04.21,0.33.63,1.20," 1/2 NECK","Jamie Bullard","Riccarton Park",13.00,3.60,1575.00,"Daniel Bothamley",56.50,0.00,62,0,0,"Approved Plates, Bar Plates (Front), Lugging Bit, Blinkers, Tongue Tie",287992,"EL ROCA (AUS) 2010",277312,"MUSICALLY (AUS) 2004",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210446,2,,Flat,1100,"Rating 65 Benchmark*","RICCARTON PARK FUNCTION CENTRE - BOOK NOW FOR 2021 RATING 65",22500.00,13:00:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",4,"Fine",348395,6,9,"A Little Vague","5","m",56.00,4,1.04.27,0.33.74,1.40," 1 1/4 LEN","Centaine Spittles","Balcairn",27.10,0.00,900.00,"Lee Callaway",56.00,0.00,61,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Side Winkers (1st time)",242513,"GUILLOTINE (NZ) 2004",254557,"OH SO VAGUE (NZ) 2006",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210446,2,,Flat,1100,"Rating 65 Benchmark*","RICCARTON PARK FUNCTION CENTRE - BOOK NOW FOR 2021 RATING 65",22500.00,13:00:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",4,"Fine",374774,7,2,"Lovebug","3","f",55.50,8,1.04.83,0.34.56,5.00," ","Michael & Matthew Pitman","Yaldhurst, Riccarton Park",4.50,0.00,450.00,"Tina Comignaghi",55.50,0.00,63,0,0,"Approved Plates, Lugging Bit, Side Winkers",255989,"IFFRAAJ (GB) 2001",259172,"L'AMOUR (NZ) 2007",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210446,2,,Flat,1100,"Rating 65 Benchmark*","RICCARTON PARK FUNCTION CENTRE - BOOK NOW FOR 2021 RATING 65",22500.00,13:00:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",4,"Fine",353797,8,8,"Ophelia Rose","5","m",55.50,5,1.04.48,0.34.23,2.70," ","Stephanie Clark","Timaru",10.10,0.00,450.00,"Kylie Williams",55.50,0.00,60,0,0,"Approved Plates, Lugging Bit, Side Winkers",313563,"HIGHLY RECOMMENDED (AUS) 2008",211067,"WHEN THE CATS AWAY (NZ) 1999",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210446,2,,Flat,1100,"Rating 65 Benchmark*","RICCARTON PARK FUNCTION CENTRE - BOOK NOW FOR 2021 RATING 65",22500.00,13:00:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",4,"Fine",361866,9,4,"Touchabeel","4","m",55.50,7,1.04.58,0.33.70,3.40," ","John & Karen Parsons","Balcairn",15.60,0.00,450.00,"Samantha Wynne",55.50,0.00,60,0,0,"Approved Plates, Lugging Bit, Side Winkers, Tongue Tie",238456,"SAVABEEL (AUS) 2001",259778,"FINAL TOUCH (NZ) 2007",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210446,2,,Flat,1100,"Rating 65 Benchmark*","RICCARTON PARK FUNCTION CENTRE - BOOK NOW FOR 2021 RATING 65",22500.00,13:00:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",4,"Fine",360724,10,6,"Bella Eve","4","m",54.00,9,1.05.40,0.34.90,8.90," ","Christopher Butt","Westwood Beach",68.00,0.00,450.00,"Rohan Mudhoo",52.00,2.00,45,0,0,"Approved Plates, Standard Bit on, Ear Covers (1st time)",257403,"HE'S REMARKABLE (NZ) 2007",222083,"DANBELLE (NZ) 2001",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",395445,1,5,"Mackenzie Lad","2","g",57.00,2,0.45.97,0.32.01,1.30," 2 1/4 LEN","Michael & Matthew Pitman","Yaldhurst, Riccarton Park",2.00,1.30,3375.00,"Samantha Wynne",57.00,0.00,47,0,0,"Approved Plates, Lugging Bit",291339,"VESPA (NZ) 2011",304345,"TALLULAH BELLE (NZ) 2012",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",392727,2,7,"Arsenio","2","c",57.00,7,0.47.96,0.33.48,14.30," ","Bruce Tapper","Timaru",24.00,0.00,450.00,"Gosen Jogoo",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",313563,"HIGHLY RECOMMENDED (AUS) 2008",247191,"CHARLENE (NZ) 2005",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",391671,3,3,"Mozzarella","2","f",55.00,1,0.45.77,0.32.01,," 1 1/4 LEN","Nick Wigley & Kayla Milnes","Rangiora",2.60,1.70,12150.00,"Tina Comignaghi",55.00,0.00,53,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers (1st time), Tongue Tie (1st time)",368052,"CAPITALIST (AUS) 2013",381084,"PARMALOVE (AUS) 2012",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",384894,4,1,"Durban Way","2","f",55.00,4,0.47.70,0.33.70,12.60," HEAD","Clinton Isdale","Te Awamutu",23.50,0.00,900.00,"Rohan Mudhoo",53.00,2.00,45,0,0,"Approved Plates, Lugging Bit",238720,"EKRAAR (USA) 1997",256186,"HAZYNITE (AUS) 2001",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",387547,5,4,"Emanon","2","f",55.00,3,0.46.34,0.32.53,3.60," 9 LEN","Lionel Dobbs","Orari",29.80,0.00,1575.00,"Terry Moseley",55.00,0.00,45,0,0,"Approved Plates, Standard Bit",268744,"BURGUNDY (NZ) 2008",236901,"GEORDIE GIRL (NZ) 2003",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",383953,6,2,"March To The Beat","2","f",55.00,5,0.47.73,0.33.53,12.80," ","Andrew Carston","Riccarton Park",7.80,0.00,450.00,"Kylie Williams",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Side Winkers",324908,"JAKKALBERRY (IRE) 2006",245396,"FREEDOM MARCH (AUS) 2005",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210448,3,,Flat,800,"2YO SW+P","NZB SOUTH ISLAND SALE 14 ARPIL TWO-YEAR-OLD",22500.00,13:37:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",394621,7,6,"Swiss 'N' Giggles","2","f",55.00,6,0.47.92,0.33.58,14.00," ","Andrew Carston","Riccarton Park",15.20,0.00,450.00,"Courtney Barnes",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Side Winkers",285139,"SWISS ACE (AUS) 2004",300655,"KOKKEI (AUS) 2006",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",361865,1,8,"El Gladiador","4","g",60.50,7,1.38.86,0.34.82,2.40," ","John & Karen Parsons","Balcairn",5.00,0.00,550.00,"Tina Comignaghi",60.50,0.00,75,0,0,"Approved Plates, Lugging Bit, Visor Blinkers",338027,"GHIBELLINES (AUS) 2011",237704,"QUERELLA (NZ) 2003",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",324480,2,2,"Hee's Our Secret","7","g",58.00,2,1.38.48,0.34.21,0.20," 1/2 NECK","Andrew Carston","Riccarton Park",6.20,2.20,4125.00,"Jacob Lowry",58.00,0.00,70,0,0,"Approved Plates, Lugging Bit, Blinkers",270278,"SAKHEE'S SECRET (GB) 2004",226639,"OGATO (NZ) 2002",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",325760,3,1,"Manhattan Flame (AUS)","7","g",58.00,3,1.38.52,0.34.26,0.40," 1 1/4 LEN","Bruce Tapper","Timaru",10.50,3.00,1925.00,"Kylie Williams",58.00,0.00,70,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287812,"MANHATTAN RAIN (AUS) 2006",325761,"FLAME OF LANKA (AUS) 2008",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",323601,4,5,"Fishermans Blues","7","g",56.50,8,1.38.94,0.34.38,3.00," ","John Blackadder","Rangiora",6.80,0.00,550.00,"Daniel Bothamley",56.50,0.00,67,0,0,"Approved Plates, Lugging Bit",261934,"NADEEM (AUS) 2003",223734,"SHANA SINGA (NZ) 2001",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",321040,5,4,"Pamir","7","m",55.00,9,1.39.18,0.34.31,4.60," ","John Luxton","Riccarton Park",24.40,0.00,550.00,"Rohan Mudhoo",53.00,2.00,68,0,0,"Approved Plates, Standard Bit, Side Winkers on",277609,"RAISE THE FLAG (GB) 2005",248644,"ONE CHANCE (NZ) 2005",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",335896,6,7,"Skaaboom","6","m",55.00,6,1.38.85,0.34.74,2.40," ","John Blackadder","Rangiora",9.20,0.00,550.00,"Terry Moseley",55.00,0.00,68,0,0,"Approved Plates, Lugging Bit, Blinkers",255989,"IFFRAAJ (GB) 2001",240900,"SKAAPA (NZ) 2004",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",331870,7,9,"Original Gangster","6","g",55.00,5,1.38.77,0.33.67,1.90," ","Lyn Prendergast","West Melton",7.60,0.00,550.00,"Samantha Wynne",55.00,0.00,64,0,0,"Approved Plates, Concussion Plates (Front) (1st time), Standard Bit, Blinkers, Nose Band",278260,"ROAD TO ROCK (AUS) 2004",210565,"GRAPHITE (NZ) 1999",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",328334,8,3,"Yamuna","6","m",54.50,1,1.38.45,0.33.98,," LONG HEAD","Daniel Miller","Matamata",6.30,2.00,14850.00,"Courtney Barnes",54.50,0.00,67,0,0,"Ear Covers Pre-Race, Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers, Tongue Tie",255989,"IFFRAAJ (GB) 2001",229818,"YAMANNA (NZ) 2002",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210442,4,,Flat,1600,"Rating 74 Benchmark","PUNTERS CHALLENGE 10 APRIL - ENTER NOW RATING 74",27500.00,14:10:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",363701,9,6,"Panzer","4","g",54.50,4,1.38.73,0.33.97,1.70," LONG HEAD","Daniel Champion & Kezia Murphy","Riccarton Park",6.80,0.00,1100.00,"Kavish Chowdhoory",53.50,1.00,63,0,0,"Approved Plates, Lugging Bit",313448,"NIAGARA (AUS) 2008",286609,"SUNETTE (NZ) 2010",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210447,5,,Flat,1400,"MDN","BOOK A HOSPITALITY SUITE FOR AUTUMN RACING MAIDEN",10000.00,14:45:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",344417,1,5,"Kapalka","5","g",58.50,13,1.25.36,0.36.33,13.60," ","Michael & Matthew Pitman","Yaldhurst, Riccarton Park",6.10,0.00,200.00,"Kavish Chowdhoory",57.50,1.00,54,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time), Tongue Tie",238456,"SAVABEEL (AUS) 2001",253229,"BEJEWELLED (NZ) 2006",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210447,5,,Flat,1400,"MDN","BOOK A HOSPITALITY SUITE FOR AUTUMN RACING MAIDEN",10000.00,14:45:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",361678,2,15,"Tormund","4","g",58.50,15,1.30.78,0.41.74,49.80," ","John Blackadder","Rangiora",17.40,0.00,0.00,"Brett Murray",58.50,0.00,53,0,0,"Approved Plates, Lugging Bit, Blinkers",300392,"ECHOES OF HEAVEN (AUS) 2007",326547,"FLYING FREDA (AUS) 2007",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210447,5,,Flat,1400,"MDN","BOOK A HOSPITALITY SUITE FOR AUTUMN RACING MAIDEN",10000.00,14:45:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",335772,3,1,"Romantic Hero","6","g",58.50,6,1.24.80,0.35.83,9.90," ","Suzanne McCarty","Rangiora",35.10,0.00,200.00,"Gosen Jogoo",58.50,0.00,51,0,0,"Standard Bit",300223,"ZACINTO (GB) 2006",218949,"BEECH BIRD (NZ) 2000",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210447,5,,Flat,1400,"MDN","BOOK A HOSPITALITY SUITE FOR AUTUMN RACING MAIDEN",10000.00,14:45:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",361545,4,13,"Bentley","4","g",58.50,2,1.24.31,0.36.47,6.50," NOSE","John & Karen Parsons","Balcairn",6.60,2.50,1500.00,"Tina Comignaghi",58.50,0.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",255989,"IFFRAAJ (GB) 2001",187996,"CARINDA (NZ) 1996",
49662,2021-01-30,6,"Riccarton Park","Feature","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 30 JAN","Dead",4,"Fine","True",210447,5,,Flat,1400,"MDN","BOOK A HOSPITALITY SUITE FOR AUTUMN RACING MAIDEN",10000.00,14:45:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",356825,5,14,"Speck Savers","4","g",58.50,12,1.25.09,0.37.24,11.80," ","Ross Beckett","Yaldhurst",17.30,0.00,200.00,"Terry Moseley",58.50,0.00,48,0,0,"Approved Plates, Lugging Bit",211629,"PINS (AUS) 1996",313940,"BLURRED VISION (AUS) 2006",
