<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",362542,2,1,"Capital Gains","4","g",58.50,7,2.13.02,0.36.46,6.60," ","Bill Thurlow","Waverley",5.80,0.00,200.00,"Wiremu Pinn",56.50,2.00,54,0,0,"Approved Plates, Standard Bit",313448,"NIAGARA (AUS) 2008",327830,"CAPITAL RAISING (AUS) 2007",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",315825,3,10,"Castle Black","7","g",58.50,14,2.21.31,0.44.73,60.20," ","Team Rogerson","Tuhikaramea",21.10,0.00,200.00,"Ryan Elliot",58.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Visor Blinkers, Tongue Tie",256540,"CECCONI (AUS) 2004",278106,"MISS ONLY YOU (AUS) 2006",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",362264,4,4,"Establishment","4","g",58.50,13,2.15.63,0.39.52,23.40," ","Bill Thurlow","Waverley",6.70,0.00,200.00,"Sam O'Malley",58.00,0.50,52,0,0,"Approved Plates, Lugging Bit, Blinkers",253399,"REMIND (USA) 2000",251486,"ATH LUAN (NZ) 2006",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",354275,5,9,"Imperial Party","4","g",58.50,1,2.12.00,0.36.22,," 1 1/4 LEN","Patrick Campbell","Hastings",17.90,4.10,5400.00,"Danielle Hirini",58.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Side Winkers",338027,"GHIBELLINES (AUS) 2011",226955,"POLITIC (NZ) 2002",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",359300,6,8,"Seven Aajes","4","g",58.50,9,2.13.66,0.37.25,10.70," ","Shaune Ritchie & Colm Murray","Cambridge",7.00,0.00,200.00,"Jonathan Riddell",58.50,0.00,50,0,0,"Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",260845,"ALL THE WORLD (NZ) 2007",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",356429,7,2,"Atlantic Flyer","4","g",58.50,5,2.12.74,0.36.31,4.80," 3/4 LEN","Josh Shaw","Levin",46.50,0.00,200.00,"Sarah Macnab",57.50,1.00,49,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",300453,"ATLANTE (AUS) 2010",280133,"VITESSE ROSE (AUS) 2010",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",354262,8,13,"Noess","4","g",58.50,12,2.14.60,0.38.76,16.60," ","Paul Nelson & Corrina McDougal","Hastings",107.70,0.00,200.00,"Leah Hemi",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit",226925,"ZED (NZ) 2002",213406,"LA FOX (NZ) 2000",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",363802,9,5,"Red 'N' Surf","4","g",58.50,6,2.12.87,0.36.70,5.60," ","Vicki Wilson","Hastings",74.30,0.00,200.00,"Jasmine Fawcett",58.50,0.00,45,0,0,"Approved Plates, Standard Bit",301937,"REDWOOD (GB) 2006",276700,"SUN 'N' SURF (NZ) 2009",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",397094,10,11,"Astradeel (AUS)","3","g",57.00,8,2.13.30,0.36.24,8.40," ","Tony Pike","Cambridge",3.10,0.00,200.00,"Michael McNab",57.00,0.00,50,0,0,"Approved Plates, Lugging Bit, Side Winkers (1st time)",277059,"DUNDEEL (NZ) 2009",397095,"ASTRAL FLOWER (GB) 2007",
49660,2021-01-28,4,"Hastings","Industry","Race","Hawke's Bay RI","HAWKE'S BAY 28 JAN","Good",3,"Fine","True",210230,1,,Flat,2100,"MDN","LITTLE AVONDALE LOWLAND STAKES 3 MARCH 2100",10000.00,13:03:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",358649,13,12,"Platinum Bordeaux","4","m",56.50,4,2.12.73,0.35.93,4.70," 1/2 HEAD","Lisa Latta","Awapuni",17.20,0.00,400.00,"Samantha Collett",56.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Blinkers on",280637,"PER INCANTO (USA) 2004",338186,"CARDIO MISS (AUS) 2010",
