<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210842,1,,Flat,1600,"MDN","HAMPDEN TAKEAWAYS & HARBOUR FISH LIMITED",10000.00,12:26:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",350272,11,6,"Lugano's Ace","5","m",56.50,6,1.38.95,0.37.98,3.50," ","Steven Prince","Wingatui",6.70,0.00,200.00,"Wiremu Pinn",54.50,2.00,52,0,0,"Approved Plates, Lugging Bit, Side Winkers",285139,"SWISS ACE (AUS) 2004",212373,"AGI GU LI (AUS) 1999",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210842,1,,Flat,1600,"MDN","HAMPDEN TAKEAWAYS & HARBOUR FISH LIMITED",10000.00,12:26:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",358781,12,4,"Kentucky Cougar","4","m",56.50,7,1.39.13,0.38.26,4.80," ","Terry Kennedy","Wingatui",11.70,0.00,200.00,"Sam Weatherley",56.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",255989,"IFFRAAJ (GB) 2001",269269,"ON THE BOARD (AUS) 2003",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210842,1,,Flat,1600,"MDN","HAMPDEN TAKEAWAYS & HARBOUR FISH LIMITED",10000.00,12:26:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",359059,13,1,"Eavesdrop","4","m",56.50,12,1.39.74,0.38.44,9.20," ","Brian & Shane Anderton","Wingatui",37.20,0.00,200.00,"Racha Cuneen",57.00,-0.50,47,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",338027,"GHIBELLINES (AUS) 2011",270685,"RUGBY STREET (NZ) 2008",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210842,1,,Flat,1600,"MDN","HAMPDEN TAKEAWAYS & HARBOUR FISH LIMITED",10000.00,12:26:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",351487,14,12,"Sugar For My Honey","5","m",56.50,11,1.39.71,0.37.80,8.90," ","Stephen Blair-Edie","Riverton",76.00,0.00,200.00,"Amless Bohorun",53.50,3.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",313563,"HIGHLY RECOMMENDED (AUS) 2008",259571,"CHENNAI (NZ) 2007",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",346622,1,10,"Ripnroll","5","g",59.50,11,1.39.58,0.36.83,5.50," ","Jo-Ann Gordon","Ascot Park",8.60,0.00,550.00,"Krishna Mudhoo",59.50,0.00,73,0,0,"Approved Plates, Lugging Bit, Visor Blinkers, Tongue Tie",287683,"RIP VAN WINKLE (IRE) 2006",273865,"ORINTO (NZ) 2009",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",331449,2,11,"Ritani","6","m",58.50,8,1.39.39,0.37.24,4.30," ","Kerry & Ian Taplin","Isla Bank",6.10,0.00,550.00,"Terry Moseley",58.50,0.00,75,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers, Tongue Tie",287689,"MAKFI (GB) 2007",206023,"ELEGANT EMERALD (AUS) 1998",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",322901,3,8,"Zabay","7","m",58.50,2,1.38.95,0.36.18,1.30," 1 LEN","Brian & Shane Anderton","Wingatui",7.60,2.20,4125.00,"Corey Campbell",57.50,1.00,75,0,0,"Approved Plates, Lugging Bit, Blinkers, Bandages",212688,"STRAVINSKY (USA) 1996",258915,"OBEY (NZ) 2007",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",340531,4,2,"Our Shaman","5","g",57.50,9,1.39.48,0.37.36,4.80," ","Sally McKay","Ascot Park",9.90,0.00,550.00,"Tina Comignaghi",57.50,0.00,69,0,0,"Approved Plates, Norton Bit, Blinkers, Boots",278240,"BUFFALO MAN (CAN) 2004",253534,"LEGS AND LIPS (NZ) 2006",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",324480,5,7,"Hee's Our Secret","7","g",57.00,5,1.39.19,0.36.43,2.80," ","Andrew Carston","Riccarton Park",10.10,0.00,550.00,"Jacob Lowry",57.00,0.00,68,0,0,"Approved Plates, Lugging Bit, Side Winkers",270278,"SAKHEE'S SECRET (GB) 2004",226639,"OGATO (NZ) 2002",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",344373,6,1,"Just Tickety Boo","5","g",56.50,6,1.39.35,0.36.96,3.80," ","Ross Beckett","Yaldhurst",5.60,0.00,550.00,"Kin Kwo",54.50,2.00,67,0,0,"Approved Plates, Lugging Bit, Blinkers",172521,"O'REILLY (NZ) 1993",264961,"PINZAARA (NZ) 2008",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",350659,7,13,"Point Score","5","g",55.50,3,1.39.10,0.35.96,2.30," NECK","Ellis Winsloe","Gore",13.60,4.40,1925.00,"Courtney Barnes",55.50,0.00,65,0,0,"Approved Plates, Lugging Bit",238720,"EKRAAR (USA) 1997",223818,"THE TOP HAT (NZ) 2001",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",316223,8,12,"Montserrat","7","m",54.50,1,1.38.76,0.36.21,," 1 1/4 LEN","Brian & Shane Anderton","Wingatui",14.60,4.40,14850.00,"Sam Weatherley",54.50,0.00,67,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers",238708,"CAPTAIN RIO (GB) 1999",251303,"DROM (NZ) 2006",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",331068,9,3,"So Much Mour","6","g",54.00,10,1.39.49,0.37.01,5.00," ","Kelvin Tyler & Aimee Tyler","Riverton",16.10,0.00,550.00,"Kylie Williams",54.00,0.00,59,0,0,"Approved Plates, Lugging Bit",269429,"AZAMOUR (IRE) 2001",202045,"SONET (NZ) 1998",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",312701,10,4,"Garment","8","m",54.00,7,1.39.36,0.36.79,4.00," ","Maurice Forde","Riverton",38.00,0.00,550.00,"Sanu Toolooa",51.00,3.00,58,0,0,"Approved Plates, Lugging Bit, Blinkers",278260,"ROAD TO ROCK (AUS) 2004",211609,"MYA (AUS) 1999",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",317305,11,5,"The Kraken","7","g",54.00,12,1.39.98,0.37.02,8.30," ","Marion Stevenson","Wingatui",55.60,0.00,550.00,"Wiremu Pinn",52.00,2.00,58,0,0,"Approved Plates, Lugging Bit, Side Winkers",248728,"FULLY FLEDGED (NZ) 2005",256074,"SIMFINNARLEY (AUS) 2006",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",357812,12,6,"Heidi Hi","4","m",54.00,4,1.39.15,0.36.89,2.60," 1/2 NECK","Robert Dennis","Woodlands",8.00,0.00,1100.00,"Samantha Wynne",54.00,0.00,57,0,0,"Approved Plates, Lugging Bit",242640,"ROC DE CAMBES (NZ) 2004",278412,"HORMONES (AUS) 2004",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210419,2,,Flat,1600,"Rating 74 Benchmark","WAE EAST OTAGO TRANSPORT",27500.00,13:03:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Good",3,"Fine",346857,13,9,"Superstition","5","m",54.00,13,1.40.26,0.37.24,10.30," ","Nikki & Barrie Blatch","Tapanui",37.90,0.00,550.00,"Gosen Jogoo",54.00,0.00,57,0,0,"Approved Plates, Lugging Bit, Blinkers, Boots (1st time)",244648,"BACHELOR DUKE (USA) 2001",265997,"AUSPICIOUS (NZ) 2008",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",339970,1,7,"Laphroaig","5","g",58.50,8,1.26.57,0.36.85,6.60," ","Shane Kennedy & Anna Furlong","Riccarton Park",5.20,0.00,200.00,"Daniel Bothamley",58.50,0.00,54,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip",278342,"THEWAYYOUARE (USA) 2005",251903,"SANDIE (NZ) 2006",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",359065,2,4,"Exchange","4","g",58.50,2,1.25.74,0.35.87,1.00," 2 1/4 LEN","Brian & Shane Anderton","Wingatui",23.40,5.60,1500.00,"Courtney Barnes",58.50,0.00,50,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers, Nose Band (1st time)",338027,"GHIBELLINES (AUS) 2011",275547,"SWAPPING (AUS) 2002",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",361545,3,8,"Bentley","4","g",58.50,4,1.26.09,0.36.56,3.40," 1 1/2 LEN","John & Karen Parsons","Balcairn",5.90,0.00,400.00,"Tina Comignaghi",58.50,0.00,46,0,0,"Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",187996,"CARINDA (NZ) 1996",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",349961,4,3,"Let Me Tell Ya","5","m",56.50,10,1.26.64,0.37.66,7.20," ","Nikki & Barrie Blatch","Tapanui",10.00,0.00,200.00,"Krishna Mudhoo",56.50,0.00,54,0,0,"Approved Plates, Tongue Control Bit, Side Winkers",337149,"THE FACTOR (USA) 2008",339852,"THIRST (USA) 2003",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",343304,5,10,"Sadler's Lass","5","m",56.50,6,1.26.38,0.36.37,5.40," ","Terry Kennedy","Wingatui",4.90,0.00,200.00,"Sam Weatherley",56.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers",255627,"GALLANT GURU (AUS) 2002",190213,"BLESSED THEE (NZ) 1996",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",359039,7,11,"Perceive","4","m",56.50,5,1.26.30,0.36.73,4.90," ","Brian & Shane Anderton","Wingatui",13.20,0.00,200.00,"Corey Campbell",55.50,1.00,51,0,0,"Approved Plates, Norton Bit, Blinkers",338027,"GHIBELLINES (AUS) 2011",265772,"APPARENT (NZ) 2008",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",360475,8,2,"Robina Joy","4","m",56.50,1,1.25.59,0.36.03,," 1 LEN","Jackie Jones","Wingatui",8.80,2.70,5400.00,"Kylie Williams",56.50,0.00,51,0,0,"Approved Plates, Standard Bit, Blinkers, Tongue Tie",255989,"IFFRAAJ (GB) 2001",224415,"MADAM STRAVINSKY (NZ) 2001",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",352357,9,6,"Slinky Linky","5","m",56.50,13,1.27.45,0.37.59,12.80," ","Rebecca Bevin","Riverton",33.60,0.00,200.00,"Kin Kwo",54.50,2.00,51,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers",300510,"BULLBARS (AUS) 2007",209681,"SLINKY PLANET (NZ) 1999",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",359066,11,14,"Verdigris","4","m",56.50,3,1.26.08,0.36.96,3.30," NOSE","Brian & Shane Anderton","Wingatui",19.50,4.90,700.00,"Jacob Lowry",56.50,0.00,48,0,0,"Approved Plates, Lugging Bit, Blinkers",338027,"GHIBELLINES (AUS) 2011",275001,"SWELTER (NZ) 2009",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",359054,12,5,"Prowler","4","m",56.50,7,1.26.40,0.36.69,5.60," ","Brian & Shane Anderton","Wingatui",21.90,0.00,200.00,"Racha Cuneen",57.00,-0.50,47,0,0,"Approved Plates, Standard Bit",255627,"GALLANT GURU (AUS) 2002",223197,"LURK (NZ) 2001",
49653,2021-01-16,6,"Wingatui","Feature","Race","Waikouaiti RC","WAIKOUAITI RC @ WINGATUI 16 JAN","Good",3,"Fine","Out 3m",210423,3,,Flat,1400,"MDN","CARGILL CONTRACTING &  BRENT LUCAS BUILDERS",10000.00,13:37:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",368002,13,9,"Miss If Formax","3","f",55.00,9,1.26.61,0.36.61,6.90," ","Michael & Matthew Pitman","Yaldhurst, Riccarton Park",11.90,0.00,200.00,"Samantha Wynne",55.00,0.00,52,0,0,"Approved Plates, Lugging Bit, Side Winkers",255989,"IFFRAAJ (GB) 2001",267497,"MISS MAXIMUSS (NZ) 2007",
