MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",362608,1,6,"Mascarpone","4","g",62.00,5,1.11.66,0.33.49,3.50," LONG NECK","Team Rogerson","Tuhikaramea",4.40,0.00,650.00,"Ryan Elliot",62.00,0.00,89,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Visor Blinkers",344019,"SHOOTING TO WIN (AUS) 2011",350880,"FROMAGE (AUS) 2007",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",329493,2,1,"Pop Star Princess","6","m",60.50,1,1.11.12,0.33.79,," 1 3/4 LEN","Fred & Lindsay Cornege","",10.20,4.00,17550.00,"Eilish McCall",57.50,3.00,90,0,0,"Approved Plates, Lugging Bit, Blinkers",287689,"MAKFI (GB) 2007",257694,"QUEEN OF POP (NZ) 2007",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",333545,3,5,"Remington","6","g",58.50,4,1.11.57,0.33.56,3.00," 1/2 LEN","Jamie Richards","Matamata",7.80,0.00,1300.00,"Opie Bosson",58.50,0.00,82,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Nasal Strip, Tongue Tie",230462,"DARCI BRAHMA (NZ) 2002",239861,"KUDAMM (AUS) 2004",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",361382,5,4,"Equinox","4","g",56.00,7,1.12.10,0.34.07,6.10," ","Jamie Richards","Matamata",4.30,0.00,650.00,"Danielle Johnson",56.00,0.00,77,0,0,"Approved Plates, Lugging Bit, Side Winkers, Nose Band, Tongue Tie",238870,"EXCEED AND EXCEL (AUS) 2000",254574,"OUR ELLA BELLE (NZ) 2006",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",367467,7,2,"Madam Hass","4","m",55.50,3,1.11.50,0.33.73,2.60," LONG NECK","Roger James & Robert Wellwood","Cambridge",3.40,0.00,2275.00,"Sam Weatherley",55.50,0.00,80,0,0,"Approved Plates, Norton Bit, Ear Covers",280637,"PER INCANTO (USA) 2004",269226,"ELUSIVE RED (NZ) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",352890,8,7,"Challa (AUS)","4","g",55.50,6,1.11.74,0.34.21,3.90," ","Jamie Richards","Matamata",7.80,0.00,650.00,"Joe Kamaruddin",51.50,4.00,76,0,0,"Approved Plates, Lugging Bit, Nose Band, Tongue Tie",344095,"DISSIDENT (AUS) 2010",352891,"ARE THERE ANY (AUS) 2009",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209988,2,,Flat,1200,"OPN HCP","PRESTON FAMILY BIRTHDAY CELEBRATIONS 1200",32500.00,14:00:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",347782,9,3,"New York Jazz","5","g",55.50,2,1.11.37,0.33.76,1.80," 3/4 LEN","Stephen Ralph","Te Awamutu",11.50,5.10,4875.00,"Jasmine Fawcett",55.50,0.00,76,0,0,"Approved Plates, Lugging Bit, Tongue Tie",313448,"NIAGARA (AUS) 2008",260785,"SHESALLJAZZ (NZ) 2007",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",374651,2,1,"Opalescence","3","f",58.50,2,1.24.64,0.36.02,3.00," 1 1/4 LEN","Jenna Mahoney","Byerley Park",2.50,1.30,3750.00,"Joe Kamaruddin",54.50,4.00,78,0,0,"Approved Plates, Lugging Bit, Side Winkers",287687,"SHOWCASING (GB) 2007",280932,"FAIRY STORY (NZ) 2010",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",374347,3,2,"El Tirador","3","g",57.50,1,1.24.28,0.35.22,," 3 LEN","Nigel Tiley","Pukekohe",9.30,2.50,13500.00,"Samantha Collett",57.50,0.00,63,0,0,"Approved Plates, Lugging Bit",287450,"SHOCKING (AUS) 2005",267466,"PAMELA PLACE (NZ) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",390681,4,7,"Macs","3","g",57.50,3,1.24.82,0.35.88,4.30," 1 LEN","Chris Gibbs","Ruakaka",5.50,2.00,1750.00,"Craig Grylls",57.50,0.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers",313325,"POWER (GB) 2009",278760,"CLIO (NZ) 2009",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",396978,5,5,"Tony Be (AUS)","3","c",57.50,5,1.25.00,0.35.35,5.50," 1 3/4 LEN","Steven Cole","Byerley Park",14.50,0.00,500.00,"Ryan Elliot",57.50,0.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",219877,"MORE THAN READY (USA) 1997",396979,"MISS PORTOFINO (AUS) 2002",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",374944,6,8,"Iffie Shows","3","g",57.50,4,1.24.98,0.34.75,5.30," HEAD","Steven Cole","Byerley Park",13.40,0.00,1000.00,"Michael McNab",57.50,0.00,61,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287687,"SHOWCASING (GB) 2007",296097,"SPIFFY IFFIE (NZ) 2011",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",378030,7,4,"Zoulander","3","g",56.00,9,1.26.12,0.36.74,12.60," ","Team Rogerson","Tuhikaramea",15.20,0.00,500.00,"Andrew Calder",56.00,0.00,54,0,0,"Approved Plates, Standard Bit",336540,"ZOUSTAR (AUS) 2010",272521,"VEDEX (NZ) 2009",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",372340,8,3,"Royce Roca","3","f",55.50,7,1.25.45,0.36.88,8.40," ","Peter & Dawn Williams","Byerley Park",16.40,0.00,500.00,"Lisa Allpress",55.50,0.00,62,0,0,"Approved Plates, Lugging Bit, Side Winkers",287992,"EL ROCA (AUS) 2010",226627,"MOUNT ALBERT LIONS (NZ) 2002",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",368308,9,6,"Splash Of Red","3","f",54.00,8,1.25.74,0.35.98,10.30," ","Roger James & Robert Wellwood","Cambridge",5.00,0.00,500.00,"Danielle Johnson",54.00,0.00,54,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band",313564,"RELIABLE MAN (GB) 2008",253120,"PENNY BRIGHT (NZ) 2006",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209995,3,,Flat,1400,"3YO SW+P","FRANKLIN AUCTIONS 3YO 1400",25000.00,14:36:00,"N",,"3yo","Open","unrestricted","sw+p","Good",3,"Fine",381776,10,9,"Swey My Way","3","f",54.00,6,1.25.27,0.35.59,7.30," ","Stephen Ralph","Te Awamutu",34.00,0.00,500.00,"Tegan Newman",52.50,1.50,49,0,0,"Approved Plates, Lugging Bit, Tongue Tie",350344,"SWEYNESSE (AUS) 2011",258496,"TECHNO CHARGED (NZ) 2007",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",362834,1,4,"Hot Spring Project","4","g",59.00,3,1.25.98,0.35.99,2.60," 1 1/4 LEN","Tony Pike","Cambridge",3.10,1.40,1575.00,"Kozzi Asano",58.00,1.00,62,0,0,"Approved Plates, Lugging Bit, Nose Band (1st time), Tongue Tie (1st time)",211629,"PINS (AUS) 1996",231458,"LADY ASSASSIN (NZ) 2002",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",296581,2,5,"King's Cross","9","g",59.00,10,1.27.52,0.36.96,12.50," ","Stephen Marsh","Cambridge",17.20,0.00,450.00,"Michael McNab",59.00,0.00,62,0,0,"Approved Plates, Lugging Bit",199454,"SHINKO KING (IRE) 1991",228886,"CROSS QUARRY (NZ) 2002",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",334096,3,9,"Rose Bowl","6","m",58.00,4,1.26.15,0.36.46,3.90," LONG HEAD","Stephanie Tierney","Matamata",5.60,0.00,900.00,"Samantha Collett",58.00,0.00,64,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Tongue Tie",285139,"SWISS ACE (AUS) 2004",288310,"BEAVER COVE (AUS) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",375889,4,2,"Castello Royale","5","g",58.00,6,1.26.20,0.36.07,4.20," ","J & R Vance","Ardmore Lodge",23.00,0.00,450.00,"Darren Danis",56.00,2.00,60,0,0,"Approved Plates, Lugging Bit, Blinkers",250272,"CASTLEDALE (IRE) 2001",207096,"ELIANTO (NZ) 1999",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",326328,5,3,"Aileen Grace","7","m",57.50,1,1.25.63,0.35.12,," NOSE","Ross McCarroll","Cambridge",6.90,1.90,12150.00,"Sam Weatherley",57.50,0.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers",241092,"ALAMOSA (NZ) 2004",262345,"BLUZERO (AUS) 2007",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",351504,6,6,"Three Sixty","5","m",57.50,2,1.25.64,0.35.22,0.10," 2 1/2 LEN","Shaun & Emma Clotworthy","Byerley Park",3.60,1.50,3375.00,"Ryan Elliot",57.50,0.00,63,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Blinkers, Tongue Tie on",313325,"POWER (GB) 2009",277878,"DANCERS WORLD (AUS) 2005",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",336721,8,1,"Dangerman","6","g",57.00,8,1.27.01,0.37.08,9.30," ","Ralph Manning","Cambridge",25.70,0.00,450.00,"Tegan Newman",55.00,2.00,58,0,0,"Approved Plates, Lugging Bit",226925,"ZED (NZ) 2002",258298,"PISTOL PACKIN MAMA (NZ) 2007",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",344433,10,7,"Quality Prevails","5","m",54.00,5,1.26.19,0.36.03,4.10," NOSE","Ken Rae & Krystal Williams-Tuhoro","Ruakaka",11.40,0.00,450.00,"Craig Grylls",54.50,-0.50,55,0,0,"Approved Plates, Lugging Bit, Blinkers",238456,"SAVABEEL (AUS) 2001",314197,"QUEST FOR QUALITY (AUS) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",346770,11,11,"Jelly Tip","5","m",54.00,9,1.27.20,0.36.62,10.50," ","Murray Garrett","Huntly",64.40,0.00,450.00,"Jacqui Fillmore",54.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Ear Covers (1st time)",258606,"JIMMY CHOUX (NZ) 2007",265189,"TIP TOP LASS (NZ) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",334330,12,8,"Overthemark","6","g",54.00,7,1.26.79,0.37.18,7.90," ","Scott Wenn","Te Aroha",51.60,0.00,450.00,"Jasmine Fawcett",54.00,0.00,45,0,0,"Approved Plates, Lugging Bit",257403,"HE'S REMARKABLE (NZ) 2007",209585,"NINETY NINE (NZ) 1999",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209993,4,,Flat,1400,"Rating 65 Benchmark*","FASTTRACK INSURANCE 1400",22500.00,15:11:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",323351,13,10,"Pearl Bodine","7","m",54.00,11,1.27.93,0.37.94,15.10," ","Peter Coutts","Te Awamutu",66.40,0.00,450.00,"Callum Jones",51.00,3.00,45,0,0,"Approved Plates, Lugging Bit",278342,"THEWAYYOUARE (USA) 2005",214541,"CLASSY BELLE (NZ) 2000",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209989,5,,Flat,1400,"OPN HCP","HAUNUI FARM 1400",32500.00,15:46:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",324374,1,4,"Roll The Gold","7","g",62.00,7,1.25.40,0.35.32,4.90," ","Gary Hennessy","Matamata",8.20,0.00,650.00,"Jasmine Fawcett",62.00,0.00,78,0,0,"Approved Plates, Standard Bit, Side Winkers",227849,"TESTA ROSSA (AUS) 1996",313570,"FLYING CHANGE (AUS) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209989,5,,Flat,1400,"OPN HCP","HAUNUI FARM 1400",32500.00,15:46:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",360092,2,7,"Romantic Lady","4","m",61.50,3,1.24.80,0.34.64,1.20," LONG NECK","Jamie Richards","Matamata",2.60,0.00,2275.00,"Joe Kamaruddin",57.50,4.00,81,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Tongue Tie",313325,"POWER (GB) 2009",298124,"ROMANTIC TIME (NZ) 2011",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209989,5,,Flat,1400,"OPN HCP","HAUNUI FARM 1400",32500.00,15:46:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",380800,3,6,"Acutus (AUS)","6","g",61.50,4,1.24.89,0.34.78,1.60," 1 1/4 LEN","J & R Vance","Ardmore Lodge",4.40,0.00,1300.00,"Darren Danis",59.50,2.00,77,0,0,"Approved Plates, Lugging Bit, Blinkers",302352,"SEPOY (AUS) 2008",380801,"SENSE OF PRIDE (CAN) 2008",
49663,2021-01-31,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 31 JAN","Good",3,"Fine","True",209989,5,,Flat,1400,"OPN HCP","HAUNUI FARM 1400",32500.00,15:46:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Good",3,"Fine",334156,4,3,"Salt Bay","6","m",60.00,6,1.25.20,0.35.35,3.70," ","Michael Moroney & Pam Gerard","Matamata",9.50,0.00,650.00,"Lisa Allpress",60.00,0.00,78,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",301937,"REDWOOD (GB) 2006",251352,"MARSH HARBOUR (NZ) 2006",
