MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",339970,1,2,"Laphroaig","5","g",58.50,1,1.37.00,0.35.84,," 1/2 LEN","Shane Kennedy & Anna Furlong","Riccarton Park",3.20,1.50,5400.00,"Daniel Bothamley",58.50,0.00,53,0,0,"Approved Plates, Lugging Bit, Side Winkers on, Nasal Strip, Nose Band on",278342,"THEWAYYOUARE (USA) 2005",251903,"SANDIE (NZ) 2006",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",358278,2,4,"Kristofferson","4","g",58.50,9,1.37.79,0.35.67,5.20," ","Andrew Carston","Riccarton Park",5.90,0.00,200.00,"Samantha Wynne",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Side Winkers, Tongue Tie",255989,"IFFRAAJ (GB) 2001",278125,"THEATRICS (AUS) 2009",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",323076,3,6,"He's Irish","7","g",58.50,7,1.37.73,0.36.49,4.70," ","Michael Osborne","West Melton",27.40,0.00,200.00,"Zubair Bholah",55.50,3.00,50,0,0,"Approved Plates, Lugging Bit, Nose Band",270278,"SAKHEE'S SECRET (GB) 2004",225579,"SNAABELLE (AUS) 1996",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",360277,4,1,"Listenlikethieves","4","g",58.50,3,1.37.13,0.35.74,0.70," 1 1/4 LEN","John Blackadder","Rangiora",23.20,5.30,700.00,"Brett Murray",58.50,0.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers",271558,"SHAMEXPRESS (NZ) 2009",232549,"MYSTIFY (NZ) 2002",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",354806,5,3,"Sourire De Sothys","4","g",58.50,2,1.37.09,0.35.06,0.50," 1/2 NECK","Kevin & Pam Hughes","Riccarton Park",7.10,2.60,1500.00,"Chris Johnson",58.50,0.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers, Pacifiers, Ear Covers",255989,"IFFRAAJ (GB) 2001",238068,"SECRET HALO (NZ) 2003",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",346930,7,10,"Disco Deejay","5","g",58.50,11,1.39.78,0.36.96,18.40," ","Leonard Stewart","Timaru",60.40,0.00,200.00,"Gosen Jogoo",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Ear Covers, Tongue Tie",264625,"ROCK 'N' POP (AUS) 2008",240096,"VANNISTA BELLE (NZ) 2004",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",368923,9,12,"Allasera","3","g",57.00,5,1.37.58,0.34.82,3.80," ","Andrew Carston","Riccarton Park",8.00,0.00,200.00,"Kylie Williams",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",300223,"ZACINTO (GB) 2006",305273,"FASCINATE ME (NZ) 2012",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",343395,10,8,"Western Girl","5","m",56.50,4,1.37.31,0.34.88,2.00," 1 3/4 LEN","Andrew Carston","Riccarton Park",5.00,0.00,400.00,"Kozzi Asano",55.50,1.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band",255989,"IFFRAAJ (GB) 2001",250864,"EXQUISITE CHOICE (AUS) 2006",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",352281,11,7,"Amazon Goddess","4","m",56.50,6,1.37.61,0.36.14,4.00," ","Kenny Moore","Rangiora",21.50,0.00,200.00,"Akshay Balloo",56.50,0.00,47,0,0,"Approved Plates (Hind), Concussion Plates (Front), Lugging Bit, Blinkers, Ear Covers, Nasal Strip (1st time)",287883,"SHAMOLINE WARRIOR (AUS) 2006",287898,"GOOLAGONG (IRE) 2007",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",360728,12,9,"Rimarchevole","4","m",56.50,10,1.37.87,0.36.13,5.70," ","John Blackadder","Rangiora",55.20,0.00,200.00,"Tanya Jonker",56.50,0.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",257403,"HE'S REMARKABLE (NZ) 2007",225894,"ETERNAL DANCER (NZ) 2001",
