<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",381650,2,4,"Zac Black","3","g",57.50,6,1.15.15,0.37.31,5.50," ","Mark Blackie","Tauranga",5.10,0.00,200.00,"Callum Jones",54.50,3.00,47,0,0,"Approved Plates, Bar Plates (Front) (1st time), Lugging Bit, Nose Band",302210,"DALGHAR (FR) 2006",287926,"SKEENA (AUS) 2005",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",375623,4,1,"Miracle's Happen","3","g",57.50,1,1.14.28,0.36.76,," 3/4 LEN","Karen Fursdon","Matamata",18.50,3.40,5400.00,"Trudy Thornton",57.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band",302210,"DALGHAR (FR) 2006",245945,"SILK SPUR (NZ) 2005",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",376602,5,3,"Pentarch","3","g",57.50,4,1.15.02,0.37.47,4.80," LONG HEAD","Peter & Dawn Williams","Byerley Park",8.80,0.00,400.00,"Ashvin Goindasamy",56.50,1.00,45,0,0,"Approved Plates, Lugging Bit",193564,"PENTIRE (GB) 1992",229879,"ARABIAN NIGHTS (NZ) 2002",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",377624,6,7,"Walter Mitty","3","g",57.50,7,1.15.27,0.37.43,6.30," ","Catherine Cameron","Cambridge",19.00,0.00,200.00,"Andrew Calder",57.50,0.00,45,0,0,"Approved Plates, Standard Bit",304111,"SWEET ORANGE (USA) 2007",270091,"ASPIRE (NZ) 2008",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",374884,7,2,"Acting Out","3","f",55.50,5,1.15.06,0.37.28,5.00," 1/2 LEN","Stephen Marsh","Cambridge",2.10,0.00,200.00,"Danielle Johnson",55.50,0.00,53,0,0,"Approved Plates, Lugging Bit, Nose Band",287687,"SHOWCASING (GB) 2007",271962,"RAY'S GIRL (NZ) 2009",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",377961,9,9,"Red Star","3","f",55.50,9,1.15.88,0.38.20,10.30," ","Team Rogerson","Tuhikaramea",15.60,0.00,200.00,"Brandon May",55.50,0.00,51,0,0,"Approved Plates, Lugging Bit",353212,"PRESS STATEMENT (AUS) 2012",366104,"BURNING RED (AUS) 2012",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",396463,11,8,"Precious Colours (AUS)","3","f",55.50,3,1.14.77,0.37.11,3.30," 1 1/2 LEN","Tony Pike","Cambridge",6.40,1.70,700.00,"Kozzi Asano",54.50,1.00,46,0,0,"Approved Plates, Lugging Bit",289528,"I AM INVINCIBLE (AUS) 2004",396464,"SHE'S A RAINBOW (AUS) 2012",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",376444,12,5,"Bendermerry","3","f",55.50,2,1.14.41,0.36.65,0.80," 2 1/2 LEN","Murray Baker & Andrew Forsman","Cambridge",17.50,4.20,1500.00,"Lynsey Satherley",55.50,0.00,45,0,0,"Approved Plates, Lugging Bit",255433,"PERFECTLY READY (AUS) 2002",214487,"MOLLY WHOPPY (NZ) 2000",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208752,1,,Flat,1200,"MDN 3YO","ALLENS UNITED PAEROA 3YO",10000.00,12:15:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Fine",367088,13,6,"Reet Petite","3","f",55.50,8,1.15.31,0.37.57,6.50," ","Karen Fursdon","Matamata",31.60,0.00,200.00,"Sam Weatherley",55.50,0.00,45,0,0,"Approved Plates, Lugging Bit",287683,"RIP VAN WINKLE (IRE) 2006",274435,"SILK CHARDONNAY (NZ) 2009",
49642,2021-01-03,2,"Te Aroha","Industry","Race","Racing Thames","THAMES JC 3 JAN","Heavy",10,"Fine","True | 6mm rain overnight",208748,2,,Flat,1200,"Rating 65 Benchmark*","KOPU ENGINEERING 1200",10000.00,12:51:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Heavy",10,"Fine",363595,2,5,"Exclusive","4","g",59.00,2,1.13.60,0.35.21,0.30," 1 1/2 LEN","Annabelle Johnson","Pukekohe Park",3.70,1.40,1500.00,"Troy Harris",59.00,0.00,63,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",285139,"SWISS ACE (AUS) 2004",256517,"EXCITANT (AUS) 1996",
