MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210226,1,,Flat,1200,"MDN","INVERCARGILL WORKINGMEN'S CLUB 1200",10000.00,12:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",372733,11,9,"Deny","3","f",55.00,4,1.09.94,0.33.95,1.60," 3 3/4 LEN","John Bary","Hastings",10.90,0.00,400.00,"Leah Hemi",55.00,0.00,50,0,0,"Approved Plates, Lugging Bit, Nose Band",313325,"POWER (GB) 2009",273584,"SUNBEAM (NZ) 2009",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210226,1,,Flat,1200,"MDN","INVERCARGILL WORKINGMEN'S CLUB 1200",10000.00,12:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",366826,12,7,"Castle On The Hill","3","f",55.00,13,1.11.99,0.35.32,15.00," ","John Wheeler","New Plymouth",24.90,0.00,200.00,"Jasmine Fawcett",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Shadow Roll",300453,"ATLANTE (AUS) 2010",234555,"CASTLEBAR (NZ) 2003",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210226,1,,Flat,1200,"MDN","INVERCARGILL WORKINGMEN'S CLUB 1200",10000.00,12:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",368809,13,5,"Upland Court","3","f",55.00,11,1.10.93,0.34.04,8.20," ","Kevin Myers","Wanganui",77.50,0.00,200.00,"Sarah Macnab",54.00,1.00,45,0,0,"Approved Plates, Lugging Bit",350875,"CONTRIBUTER (IRE) 2010",293827,"DREAM RUN (NZ) 2011",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",351682,1,6,"Lincoln Hills (AUS)","6","g",61.00,6,1.10.60,0.32.52,3.60," ","Lisa Latta","Awapuni",9.50,0.00,550.00,"Sam O'Malley",58.50,2.50,76,0,0,"Approved Plates, Lugging Bit, Blinkers",325398,"ALL TOO HARD (AUS) 2009",351683,"HICKORY HILLS (AUS) 2007",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",332117,2,1,"Mehrtens","6","g",60.00,2,1.10.07,0.32.13,0.40," 1/2 LEN","Suzy Gordon","Foxton",5.70,2.80,4125.00,"Temyia Taiaroa",57.00,3.00,74,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Visor Blinkers",211629,"PINS (AUS) 1996",191613,"BURNZEES MAGIC (NZ) 1996",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",327191,3,3,"Go James","6","g",59.00,7,1.11.17,0.33.51,7.40," ","Kevin Gray","Copper Belt Lodge, Palmerston North",8.10,0.00,550.00,"Sarah Macnab",58.00,1.00,72,0,0,"Approved Plates, Lugging Bit, Blinkers",226925,"ZED (NZ) 2002",227107,"SUZY HARRIS (NZ) 2002",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",359058,4,2,"Golden Harvest","4","g",59.00,3,1.10.17,0.32.48,0.90," 1/2 NECK","Michael & Matthew Pitman","Yaldhurst, Riccarton Park",3.80,0.00,1925.00,"Leah Hemi",59.00,0.00,72,0,0,"Approved Plates, Lugging Bit",338027,"GHIBELLINES (AUS) 2011",240312,"RENEE MAREE (NZ) 2004",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",340206,5,5,"Ace Royale","5","g",56.50,1,1.10.01,0.32.53,," LONG NECK","John Kiernan","Levin",12.00,4.00,14850.00,"Jasmine Fawcett",56.50,0.00,67,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",280637,"PER INCANTO (USA) 2004",227522,"CRISS CROSS (NZ) 2002",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",346308,6,7,"Arturo","5","g",56.50,4,1.10.20,0.32.78,1.10," 1/2 LEN","Roydon Bergerson","Awapuni",14.00,0.00,1100.00,"Hazel Schofer",56.00,0.50,67,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Nasal Strip (1st time)",280637,"PER INCANTO (USA) 2004",219996,"FOXTROT (AUS) 1997",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210222,2,,Flat,1200,"Rating 74 Benchmark","TAUPO COSMOPOLITAN CLUB 1200",27500.00,12:45:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",363806,8,4,"Get Hitched (AUS)","4","m",54.50,5,1.10.30,0.32.80,1.60," 2 LEN","Jamie Richards","Matamata",2.60,0.00,550.00,"Ryan Elliot",54.50,0.00,67,0,0,"Approved Plates, Lugging Bit, Nose Band, Tongue Tie",238780,"LONHRO (AUS) 1998",363807,"WEDDING (AUS) 2011",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",359181,1,1,"Grand Prospect","4","g",58.50,13,1.39.22,0.37.50,8.80," ","Sue Walsh","Foxton",36.50,0.00,200.00,"Ashvin Mudhoo",55.50,3.00,48,0,0,"Approved Plates, Lugging Bit, Side Winkers (1st time), Nose Band",264906,"HARADASUN (AUS) 2003",249265,"OPULENCE (NZ) 2005",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",360722,2,8,"Ignite The Light","4","g",58.50,4,1.38.40,0.35.91,3.30," 3/4 LEN","Janelle Millar","New Plymouth",31.70,0.00,400.00,"Chris Dell",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Tongue Tie",300453,"ATLANTE (AUS) 2010",234644,"SHINING LIGHT (NZ) 2003",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",381057,3,6,"Lucky Viking","5","g",58.50,6,1.38.65,0.35.91,4.90," ","Nicola Marshall","Waverley",19.10,0.00,200.00,"Hazel Schofer",56.50,2.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",313563,"HIGHLY RECOMMENDED (AUS) 2008",277326,"MI DRAGON LADY (NZ) 2009",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",375670,4,14,"Billy Easton","3","g",57.00,9,1.38.78,0.36.29,5.80," ","Josh Shaw","Levin",88.40,0.00,200.00,"Danielle Hirini",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",278260,"ROAD TO ROCK (AUS) 2004",312277,"CONSTANZA (AUS) 2003",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",367074,5,7,"Zakhan","3","g",57.00,15,1.39.67,0.37.89,11.50," ","John Bary","Hastings",25.80,0.00,0.00,"Jonathan Riddell",57.00,0.00,45,0,0,"Approved Plates, Butterfly Bit (1st time), Ear Covers on, Nose Band",300491,"MONGOLIAN KHAN (AUS) 2011",279708,"MIRARI (NZ) 2010",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",357588,6,11,"Kaitlin Rose","4","m",56.50,8,1.38.77,0.36.34,5.70," ","Roger Allen","Opaki",6.70,0.00,200.00,"Kate Hercock",56.50,0.00,54,0,0,"Approved Plates, Lugging Bit",313448,"NIAGARA (AUS) 2008",272914,"PIT A PAT (NZ) 2009",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",362695,7,3,"Colyton Sky","4","m",56.50,2,1.38.07,0.36.12,1.00," 1 1/2 LEN","Howie Mathews","Otaki",12.50,3.90,1500.00,"Temyia Taiaroa",53.50,3.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287883,"SHAMOLINE WARRIOR (AUS) 2006",275389,"WYDE RYDE (NZ) 2009",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",362351,8,13,"Kusuda","4","m",56.50,5,1.38.53,0.36.53,4.10," 3/4 LEN","Peter Didham","Awapuni",8.40,0.00,200.00,"Jasmine Fawcett",56.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers, Ear Covers",248656,"TAVISTOCK (NZ) 2005",262632,"CELTIC CROWN (USA) 2003",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",351935,10,5,"Tramore","4","m",56.50,12,1.39.16,0.36.94,8.30," ","Jack Scott","Foxton",29.90,0.00,200.00,"Ryan Bishop",56.50,0.00,49,0,0,"Approved Plates, Lugging Bit",287450,"SHOCKING (AUS) 2005",264839,"WILLOW PARK (NZ) 2008",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",360741,11,4,"Hit The Diff","4","m",56.50,10,1.38.97,0.37.06,7.10," ","Niall Quinn","Wanganui",42.90,0.00,200.00,"Maria Sanson",52.50,4.00,45,0,0,"Approved Plates, Lugging Bit",257403,"HE'S REMARKABLE (NZ) 2007",270827,"ACACIAN SECRET (CAN) 1995",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",377164,13,2,"Llanacord","3","f",55.00,3,1.38.30,0.36.10,2.50," 3/4 LEN","Stephen Nickalls","Rangiotu",3.80,1.80,700.00,"Leah Hemi",55.00,0.00,53,0,0,"Approved Plates, Lugging Bit",350875,"CONTRIBUTER (IRE) 2010",245469,"L'ACCORD (NZ) 2005",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",368589,14,9,"Songsungblu","3","f",55.00,11,1.39.00,0.36.13,7.30," ","John Wheeler","New Plymouth",11.80,0.00,200.00,"Tony Allan",55.00,0.00,53,0,0,"Approved Plates, Tongue Control Bit, Blinkers, Nose Band",300392,"ECHOES OF HEAVEN (AUS) 2007",259734,"END OF THE LINE (NZ) 2007",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",379020,15,12,"Gaelic Spirit","3","f",55.00,14,1.39.27,0.36.49,9.00," ","Lisa Latta","Awapuni",15.70,0.00,200.00,"Ryan Elliot",55.00,0.00,51,0,0,"Approved Plates, Lugging Bit",302210,"DALGHAR (FR) 2006",260873,"CELTIC CHARM (NZ) 2007",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",380413,16,15,"Nun Hissing","3","f",55.00,7,1.38.74,0.36.02,5.40," ","Robbie Patterson","New Plymouth",14.50,0.00,200.00,"Mereana Hudson",52.00,3.00,51,0,0,"Approved Plates, Lugging Bit",241092,"ALAMOSA (NZ) 2004",238840,"NUN BETTER (NZ) 2004",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210225,3,,Flat,1600,"MDN","ASHBURTON CLUB & MSA 1600",10000.00,13:20:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",376149,17,10,"Victorem","3","f",55.00,1,1.37.92,0.35.65,," 1 LEN","Anne Herbert","Awapuni",6.90,2.60,5400.00,"Sarah Macnab",54.00,1.00,50,0,0,"Approved Plates, Lugging Bit, Nose Band",344019,"SHOOTING TO WIN (AUS) 2011",338470,"GYMNAST (AUS) 2011",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",360796,1,16,"Spijker","4","g",58.50,3,1.39.19,0.35.40,0.90," 1 LEN","Mike Breslin","Awapuni",9.00,3.20,700.00,"Faye Lazet",54.50,4.00,54,0,0,"Approved Plates, Tongue Control Bit, Blinkers",255989,"IFFRAAJ (GB) 2001",215918,"STAR O'THE BALL (NZ) 2000",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",361284,2,6,"Putorino","4","g",58.50,8,1.39.53,0.34.98,2.90," ","Roydon Bergerson","Awapuni",5.60,0.00,200.00,"Hazel Schofer",56.50,2.00,52,0,0,"Approved Plates, Lugging Bit, Barrier Blanket, Ear Covers",238456,"SAVABEEL (AUS) 2001",247443,"HINEMOA (NZ) 2005",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",360145,3,13,"Wotaripper","4","g",58.50,15,1.40.60,0.35.86,9.90," ","Lisa Latta","Awapuni",9.00,0.00,0.00,"Sam O'Malley",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit",287683,"RIP VAN WINKLE (IRE) 2006",230243,"TURFSTAR (NZ) 2002",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",339713,4,8,"Beadman (AUS)","5","g",58.50,6,1.39.44,0.35.10,2.40," ","Andre Wallace","Foxton",35.50,0.00,200.00,"Temyia Taiaroa",55.50,3.00,50,0,0,"Approved Plates, Lugging Bit, Side Winkers",241092,"ALAMOSA (NZ) 2004",269775,"ABEAUTIFULRED (NZ) 2008",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",353749,5,15,"Chase","4","g",58.50,2,1.39.13,0.34.96,0.50," LONG NECK","Stephen Nickalls","Rangiotu",10.30,3.50,1500.00,"Sarah Macnab",57.50,1.00,50,0,0,"Approved Plates, Standard Bit",226925,"ZED (NZ) 2002",198643,"DANTESSA (NZ) 1997",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",353781,7,7,"Tickford","4","g",58.50,16,1.40.68,0.36.14,10.40," ","Steve Hamill","Otaki",73.60,0.00,0.00,"Jasmine Fawcett",58.50,0.00,45,0,0,"Approved Plates, Standard Bit, Blinkers, Nose Band",257403,"HE'S REMARKABLE (NZ) 2007",304848,"LILAHJAY (NZ) 2012",
49657,2021-01-23,4,"Trentham","Feature","Race","Wellington RC","WELLINGTON RC 23 JAN","Dead",4,"Overcast","True",210927,4,,Flat,1600,"MDN","CLUBS NEW ZEALAND 1600",10000.00,13:55:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Overcast",352587,8,14,"Vincenzo Lorenzo","5","g",58.50,13,1.40.39,0.35.60,8.50," ","Bryce Revell","New Plymouth",64.10,0.00,200.00,"Kate Hercock",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",219144,"D'CASH (AUS) 1996",266856,"CIARLATANO (NZ) 2008",
