<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",332117,1,7,"Mehrtens","6","g",60.50,6,,0.35.53,5.70," ","Suzy Gordon","Foxton",17.70,0.00,600.00,"Sam O'Malley",58.50,2.00,75,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Visor Blinkers",211629,"PINS (AUS) 1996",191613,"BURNZEES MAGIC (NZ) 1996",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",353929,2,6,"Super Pursuit","4","g",60.50,5,,0.34.92,4.40," 1 1/4 LEN","Richard Collett","Pukekohe Park",3.30,0.00,600.00,"Andrew Calder",60.50,0.00,75,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",337555,"PROISIR (AUS) 2009",251264,"PRISTINO (AUS) 2006",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",352794,3,9,"Princess Amelie (AUS)","5","m",59.50,10,,0.36.16,8.40," ","Lisa Latta","Awapuni",24.30,0.00,600.00,"Jonathan Riddell",59.50,0.00,77,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",250718,"SNITZEL (AUS) 2002",352795,"JUST DANCING (AUS) 2003",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",325662,4,8,"Hugo The Boss (AUS)","7","g",59.50,9,,0.36.08,7.60," ","John Bary","Hastings",27.30,0.00,600.00,"Chris Johnson",59.50,0.00,73,0,0,"Approved Plates, Standard Bit, Ear Covers, Nose Band",250799,"STRATUM (AUS) 2002",259982,"DRESSED (NZ) 2007",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",312023,5,2,"Awatane","8","g",58.00,4,,0.34.64,3.40," 1 LEN","Alby MacGregor","Opaki",14.80,0.00,1200.00,"Leah Hemi",58.00,0.00,70,0,0,"Approved Plates, Lugging Bit, Blinkers",280637,"PER INCANTO (USA) 2004",228574,"MISS SARAH (NZ) 2002",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",345374,6,10,"Colorado Star","5","g",57.50,2,,0.34.14,0.50," LONG NECK","Mike Breslin","Awapuni",9.60,2.60,4500.00,"Johnathan Parkes",57.50,0.00,69,0,0,"Approved Plates, Tongue Control Bit",241092,"ALAMOSA (NZ) 2004",206023,"ELEGANT EMERALD (AUS) 1998",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",363791,7,4,"Podkast","5","g",57.00,8,,0.35.70,7.50," ","Laura Knight","Palmerston North",18.20,0.00,600.00,"Darryl Bradley",57.00,0.00,68,0,0,"Approved Plates, Lugging Bit, Side Winkers",313563,"HIGHLY RECOMMENDED (AUS) 2008",260975,"SPLIT DECISION (NZ) 2007",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",360103,8,5,"Wononeohwon","4","g",57.00,1,1.24.54,0.33.90,," 1/2 LEN","Johno Benner & Hollie Wynyard","Otaki",3.50,1.60,16200.00,"Lisa Allpress",57.00,0.00,68,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Nose Band, Tongue Tie",248656,"TAVISTOCK (NZ) 2005",203727,"SURSUM CORDA (NZ) 1998",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",361967,10,1,"Can I Get An Amen","4","m",56.00,3,,0.34.52,0.90," 2 1/2 LEN","Guy Lowry & Grant Cullen","Hastings",5.80,1.90,2100.00,"Danielle Johnson",56.00,0.00,70,0,0,"Approved Plates, Lugging Bit",344096,"HALLOWED CROWN (AUS) 2011",233849,"BRIANNA (NZ) 2003",
49652,2021-01-16,4,"Trentham","Premier","Race","Wellington RC","WELLINGTON RC 16 JAN","Dead",4,"Overcast","True",210215,1,,Flat,1400,"Rating 74 Benchmark","GEE & HICKTON FUNERAL DIRECTORS PREMIER",30000.00,00:00:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Overcast",340983,11,3,"Langkawi","5","g",54.50,7,,0.34.89,6.20," ","Peter McKay","Matamata",13.60,0.00,600.00,"Shaun McKay",54.50,0.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers, Bandages",321373,"HELMET (AUS) 2008",235070,"SHORTBLACKMINI (NZ) 2003",
