<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208756,2,,Flat,1200,"Rating 74 Benchmark","GARTSHORE CONSTRUCTION 1200",11000.00,13:20:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",330915,5,1,"Time To Fly","6","g",55.50,2,1.10.98,0.34.32,0.80," HEAD","Moira & Kieran Murdoch","Pukekohe Park",15.50,5.50,1650.00,"Tegan Newman",53.50,2.00,65,0,0,"Approved Plates, Tongue Control Bit, Blinkers",248728,"FULLY FLEDGED (NZ) 2005",253783,"CLOSING TIME (NZ) 2006",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208756,2,,Flat,1200,"Rating 74 Benchmark","GARTSHORE CONSTRUCTION 1200",11000.00,13:20:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",323287,6,7,"Saignon","7","m",55.00,7,1.11.70,0.34.91,5.50," ","Team Rogerson","Tuhikaramea",20.80,0.00,220.00,"Brandon May",55.00,0.00,68,0,0,"Approved Plates, Lugging Bit, In Foal",244799,"DUELLED (AUS) 2002",203040,"ROSA MARADA (NZ) 1998",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208756,2,,Flat,1200,"Rating 74 Benchmark","GARTSHORE CONSTRUCTION 1200",11000.00,13:20:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",332391,7,2,"Craftyaffair","6","m",54.00,5,1.11.31,0.34.77,2.90," 1 LEN","Emma-Lee & David Browne","Cambridge",20.30,0.00,220.00,"Trudy Thornton",54.00,0.00,55,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",278104,"MASTERCRAFTSMAN (IRE) 2006",247551,"GENAFFAIR (NZ) 2005",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",344438,1,7,"Because","5","g",59.00,3,2.09.89,0.35.82,1.60," LONG NECK","Ralph Manning","Cambridge",5.00,0.00,770.00,"Tegan Newman",57.00,2.00,69,0,0,"Approved Plates, Lugging Bit, Blinkers",238456,"SAVABEEL (AUS) 2001",314200,"ROSIE'S CAUSE (AUS) 2006",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",349911,3,3,"Our Beeskees","5","g",58.00,6,2.10.50,0.36.06,5.90," ","Debbie Sweeney","Te Awamutu",7.80,0.00,220.00,"Lynsey Satherley",58.00,0.00,67,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers",241392,"NOM DU JEU (NZ) 2004",278870,"KIRRA (AUS) 2005",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",344330,5,4,"Baby Face","5","m",56.00,7,2.11.27,0.36.52,10.70," ","Stephen Marsh","Cambridge",2.90,0.00,220.00,"Danielle Johnson",56.00,0.00,67,0,0,"Approved Plates, Lugging Bit, Tongue Tie",238456,"SAVABEEL (AUS) 2001",279992,"BABY SHACKS (NZ) 2010",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",341482,6,6,"Patsys Lass","5","m",56.00,1,2.09.65,0.35.48,," 3/4 LEN","Eamonn Green","Pukekohe Park",6.50,2.90,5940.00,"Sam Spratt",56.00,0.00,67,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip",238456,"SAVABEEL (AUS) 2001",258738,"PATSY O'REILLY (NZ) 2007",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",363191,7,5,"Lochwinnoch","4","g",56.00,2,2.09.77,0.35.37,0.80," 3/4 LEN","Michael Wallace","Cambridge",3.30,2.20,1650.00,"Craig Grylls",56.00,0.00,63,0,0,"Approved Plates, Lugging Bit",243502,"RIOS (NZ) 2004",228791,"SHILLING (NZ) 2002",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",359639,8,2,"Rising Ransom","4","g",54.00,4,2.09.96,0.35.60,2.00," 3 3/4 LEN","Nicholas Bishara","Ardmore Lodge",20.00,0.00,440.00,"Jasmine Fawcett",54.00,0.00,55,0,0,"Approved Plates, Concussion Plates (Front) (1st time), Lugging Bit, Blinkers",238720,"EKRAAR (USA) 1997",270965,"GEM LOVER (NZ) 2008",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208755,3,,Flat,2100,"Rating 74 Benchmark","STE INDUSTRIAL ELECTRICAL 2100",11000.00,13:55:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Showery",338647,9,1,"Dawon (AUS)","6","m",54.00,5,2.10.50,0.35.97,5.80," NOSE","Scott Wenn","Te Aroha",57.20,0.00,220.00,"Callum Jones",51.00,3.00,45,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers on",271315,"SEBRING (AUS) 2005",338648,"KATHERN'S CAT (USA) 2002",
