<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",397104,1,3,"Sneaky Shark (AUS)","2","c",57.00,5,1.13.25,0.35.80,1.80," 2 1/2 LEN","Jamie Richards","Matamata",1.80,0.00,450.00,"Danielle Johnson",57.00,0.00,53,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band, Tongue Tie",368052,"CAPITALIST (AUS) 2013",397105,"HIDDEN ATTRACTION (AUS) 2010",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",398390,2,7,"Mr Blue Sky (AUS)","2","c",57.00,2,1.13.02,0.35.96,0.40," 1/2 LEN","Tony Pike","Cambridge",4.80,1.70,3375.00,"Michael McNab",57.00,0.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",336540,"ZOUSTAR (AUS) 2010",398391,"BLUE BLUE SKY (AUS) 2011",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",389486,4,6,"Drum Major","2","c",57.00,3,1.13.10,0.35.80,0.90," 3/4 LEN","Team Rogerson","Tuhikaramea",14.10,0.00,1575.00,"Ryan Elliot",57.00,0.00,47,0,0,"Approved Plates, Lugging Bit",336891,"EPAULETTE (AUS) 2009",265094,"HERMAN (AUS) 2008",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",395857,5,1,"La Grande Rue","2","c",57.00,4,1.13.23,0.36.26,1.70," SHORT HEAD","Daniel Miller","Matamata",24.10,0.00,900.00,"Wiremu Pinn",55.00,2.00,47,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",268744,"BURGUNDY (NZ) 2008",249306,"CELTIC DREAM (NZ) 2005",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",385033,7,2,"Millefiori","2","f",56.50,1,1.12.94,0.35.65,," LONG NECK","Jamie Richards","Matamata",3.60,2.00,13050.00,"Samantha Collett",56.50,0.00,63,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nasal Strip (1st time), Tongue Tie (1st time)",255989,"IFFRAAJ (GB) 2001",305652,"MISS BLUEBELL (NZ) 2012",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",394462,8,4,"Gypsy Princess","2","f",55.00,7,1.14.29,0.36.76,8.70," ","Glen Harvey","Cambridge",33.70,0.00,450.00,"Craig Grylls",55.00,0.00,45,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",300491,"MONGOLIAN KHAN (AUS) 2011",352115,"MABSAM (AUS) 2008",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209971,1,,Flat,1200,"2YO SW+P","RAY WHITE PAPAMOA 2YO",22500.00,12:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",4,"Fine",391377,9,5,"Molinara","2","f",55.00,6,1.13.57,0.36.27,4.30," ","Glen Harvey","Cambridge",56.10,0.00,450.00,"Masa Hashizume",53.00,2.00,45,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",314898,"MOSELLE (NZ) 2012",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209966,2,,Flat,1200,"Rating 74 Benchmark","RAY WHITE COMMERCIAL HANDICAP",27500.00,12:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",380800,1,3,"Acutus (AUS)","6","g",61.00,2,1.10.89,0.34.52,1.50," LONG NECK","Jenny & Bob Vance","Ardmore Lodge",4.50,1.60,4125.00,"Joe Kamaruddin",57.00,4.00,76,0,0,"Approved Plates, Lugging Bit, Blinkers",302352,"SEPOY (AUS) 2008",380801,"SENSE OF PRIDE (CAN) 2008",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209966,2,,Flat,1200,"Rating 74 Benchmark","RAY WHITE COMMERCIAL HANDICAP",27500.00,12:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",350596,2,9,"Call Me Evie","5","m",56.50,5,1.11.21,0.34.20,3.20," 1 LEN","Bill Pomare","Rotorua",8.30,0.00,550.00,"Wiremu Pinn",54.50,2.00,71,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers (1st time)",276923,"BATTLE PAINT (USA) 2004",247104,"FASTNFREE (NZ) 2005",
49651,2021-01-15,2,"Tauranga","Feature","Race","Racing Tauranga","RACING TAURANGA 15 JAN","Dead",4,"Fine","Out 9m | Morning Dew",209966,2,,Flat,1200,"Rating 74 Benchmark","RAY WHITE COMMERCIAL HANDICAP",27500.00,12:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Fine",335490,3,1,"Je Suis Tiger","6","m",56.00,1,1.10.65,0.34.76,," 1 1/2 LEN","Gary Hennessy","Matamata",3.60,1.50,15950.00,"Kozzi Asano",55.00,1.00,70,0,0,"Approved Plates, Standard Bit",277655,"TIGER PRAWN (SAF) 2002",239502,"JE SUIS (NZ) 2004",
