MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",339970,1,8,"Laphroaig","5","g",58.50,3,1.32.45,0.37.06,1.80," 2 3/4 LEN","Shane Kennedy & Anna Furlong","Riccarton Park",4.80,2.00,700.00,"Daniel Bothamley",58.50,0.00,53,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip (1st time)",278342,"THEWAYYOUARE (USA) 2005",251903,"SANDIE (NZ) 2006",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",348073,2,9,"Hijacked","5","g",58.50,9,1.33.55,0.38.37,8.90," ","Kevin Myers","Wanganui",4.30,0.00,200.00,"Sam O'Malley",57.50,1.00,51,0,0,"Approved Plates, Lugging Bit, Blinkers",271558,"SHAMEXPRESS (NZ) 2009",269071,"SHEHAD (NZ) 2008",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",361678,3,12,"Tormund","4","g",58.50,2,1.32.21,0.36.52,0.30," 1 1/2 LEN","Kevin Myers","Wanganui",4.40,1.90,1500.00,"Terry Moseley",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Blinkers",300392,"ECHOES OF HEAVEN (AUS) 2007",326547,"FLYING FREDA (AUS) 2007",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",354444,7,3,"Pukekura","4","g",58.50,8,1.33.48,0.38.57,8.40," ","Les and Richard Didham","Riccarton Park",8.00,0.00,200.00,"Courtney Barnes",58.50,0.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time), Tongue Tie (1st time)",241092,"ALAMOSA (NZ) 2004",228886,"CROSS QUARRY (NZ) 2002",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",359576,8,1,"Top Guy","4","g",58.50,6,1.33.21,0.37.38,6.70," ","Steve Tyler","Balcairn",13.20,0.00,200.00,"Tanya Jonker",58.50,0.00,46,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit",313564,"RELIABLE MAN (GB) 2008",281435,"ALAGINT (NZ) 2010",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",356947,9,4,"Patsys Lad","4","g",58.50,1,1.32.16,0.36.19,," NECK","Eamonn Green","Pukekohe Park",8.30,2.50,5800.00,"Tina Comignaghi",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit",248656,"TAVISTOCK (NZ) 2005",258738,"PATSY O'REILLY (NZ) 2007",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",364596,11,5,"Maidinthemist","4","m",56.50,10,1.33.70,0.38.28,9.80," ","Jackie Burrows","Rolleston",28.60,0.00,200.00,"Meghann Gestain",52.50,4.00,45,0,0,"Approved Plates, Lugging Bit",313448,"NIAGARA (AUS) 2008",241178,"ZIPA (NZ) 2004",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",346102,14,11,"Shelob","5","m",56.50,4,1.32.88,0.37.29,4.60," 2 LEN","Ken Rae & Krystal Williams-Tuhoro","Ruakaka",14.10,0.00,400.00,"Chris Johnson",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit",278342,"THEWAYYOUARE (USA) 2005",215341,"DOMINIQUE (NZ) 2000",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",360756,15,7,"Qiji Olympia","4","m",56.50,12,1.36.49,0.40.59,27.90," ","Henry Gillies","Opaki",43.40,0.00,200.00,"Brett Murray",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie on",300453,"ATLANTE (AUS) 2010",248325,"TAHEYA (NZ) 2005",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",344971,16,6,"Spindleshanks","5","m",56.50,5,1.33.20,0.38.09,6.60," ","Bruce Smith","Amberley",30.30,0.00,200.00,"Krishna Mudhoo",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Visor Blinkers, Tongue Tie on",255989,"IFFRAAJ (GB) 2001",256582,"MERMAID IN THE RYE (AUS) 2006",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",362025,17,10,"Battlinaway","4","g",58.50,11,1.35.35,0.40.67,20.50," ","Paul Harris","Rangiora",46.10,0.00,200.00,"Lee Callaway",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",276923,"BATTLE PAINT (USA) 2004",283660,"SATAY (NZ) 2010",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209067,1,,Flat,1500,"MDN","GREYMOUTH STAR",10000.00,14:21:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Overcast",362622,18,2,"Tropic Thunder","4","m",56.50,7,1.33.33,0.37.51,7.40," ","Paul Harris","Rangiora",49.60,0.00,200.00,"Gosen Jogoo",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",250799,"STRATUM (AUS) 2002",351596,"SCHIFFER (AUS) 2008",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",346300,1,2,"Devious","5","g",59.00,1,1.06.49,0.35.66,," 3/4 LEN","Shane Kennedy & Anna Furlong","Riccarton Park",3.10,1.90,6600.00,"Daniel Bothamley",59.00,0.00,71,0,0,"Approved Plates, Bar Plates (Front), Lugging Bit, Ear Covers, Nose Band",280637,"PER INCANTO (USA) 2004",262363,"ANGEL DEL DINERO (NZ) 2007",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",344719,2,7,"Celine","5","m",57.00,5,1.06.87,0.35.40,2.40," ","Pam Robson & Martin Dunne","Riccarton Park",4.40,0.00,220.00,"Tina Comignaghi",57.00,0.00,71,0,0,"Approved Plates, Bar Plates (Front), Standard Bit, Blinkers",276923,"BATTLE PAINT (USA) 2004",233124,"MRS TITTLEMOUSE (NZ) 2003",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",329751,3,1,"Never Quitz","6","m",57.00,2,1.06.62,0.35.51,0.80," 1/2 NECK","Kerry & Ian Taplin","Isla Bank",4.20,2.30,1650.00,"Chris Johnson",57.00,0.00,71,0,0,"Approved Plates, Lugging Bit, Blinkers",226925,"ZED (NZ) 2002",248117,"ACQUIT (NZ) 2005",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",362320,4,5,"The Buffer","4","g",57.00,4,1.06.84,0.35.13,2.30," SHORT HEAD","Ken Rae & Krystal Williams-Tuhoro","Ruakaka",4.40,0.00,440.00,"Terry Moseley",57.00,0.00,67,0,0,"Approved Plates, Lugging Bit, Side Winkers, Nose Band",313564,"RELIABLE MAN (GB) 2008",220580,"WAHAHA (NZ) 2001",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",343416,6,4,"Arnage","5","m",54.00,6,1.07.14,0.35.43,4.10," ","Jackie Burrows","Rolleston",9.60,0.00,220.00,"Meghann Gestain",50.00,4.00,60,0,0,"Approved Plates, Lugging Bit",280637,"PER INCANTO (USA) 2004",279872,"MADLY BENTLEY (AUS) 2008",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",364207,7,6,"Well Chosen","4","g",54.00,3,1.06.67,0.34.72,1.00," 1 1/4 LEN","Mike McCann","Riccarton Park",21.00,0.00,770.00,"Rohan Mudhoo",52.00,2.00,59,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Nose Band on, Tongue Tie",313564,"RELIABLE MAN (GB) 2008",278465,"QUALITY DREAM (AUS) 2006",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209060,2,,Flat,1100,"Rating 74 Benchmark","GREG DALY REAL ESTATE",11000.00,14:56:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",6,"Overcast",397596,8,3,"Empire Of Patch (IRE)","7","g",54.00,7,1.07.42,0.36.39,5.90," ","Jackie Burrows","Rolleston",31.70,0.00,220.00,"Lee Callaway",54.50,-0.50,55,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers on, Shadow Roll (1st time), Tongue Tie (1st time)",238870,"EXCEED AND EXCEL (AUS) 2000",397597,"SAABIQ (USA) 2003",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209069,3,,Flat,1100,"MDN 2YO&UP","VERNON & VAZEY",10000.00,15:34:00,"N",,"2yo&up","Maiden","unrestricted","sw","Dead",6,"Overcast",342853,1,9,"Grand Express","5","g",58.50,1,1.07.72,0.35.87,," 1/2 HEAD","Andrew Carston","Riccarton Park",3.60,1.30,6000.00,"Jacob Lowry",58.50,0.00,54,0,0,"Approved Plates, Lugging Bit, Visor Blinkers",271558,"SHAMEXPRESS (NZ) 2009",255712,"GRANDISSIMA (NZ) 2006",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209069,3,,Flat,1100,"MDN 2YO&UP","VERNON & VAZEY",10000.00,15:34:00,"N",,"2yo&up","Maiden","unrestricted","sw","Dead",6,"Overcast",363211,2,4,"Soviet Wonder","4","g",58.50,2,1.07.73,0.35.60,0.10," 3/4 LEN","Steve Tyler","Balcairn",19.60,4.00,1500.00,"Rohan Mudhoo",56.50,2.00,51,0,0,"Approved Plates, Concussion Plates (Front) (1st time), Lugging Bit, Blinkers",273055,"LITTLE WONDER (NZ) 2009",216164,"STONECREST (NZ) 2000",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209069,3,,Flat,1100,"MDN 2YO&UP","VERNON & VAZEY",10000.00,15:34:00,"N",,"2yo&up","Maiden","unrestricted","sw","Dead",6,"Overcast",379135,3,1,"Kopua","3","g",57.00,3,1.07.84,0.35.39,0.90," 1/2 NECK","Kevin Myers","Wanganui",2.40,1.20,700.00,"Sam O'Malley",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",287450,"SHOCKING (AUS) 2005",254668,"KENDALL MARIE (NZ) 2006",
49644,2021-01-04,7,"Omoto","Industry","Race","Greymouth JC","GREYMOUTH JC 4 JAN","Dead",6,"Overcast","True | 37mm rain last 7 days, 11mm last 24 hours",209069,3,,Flat,1100,"MDN 2YO&UP","VERNON & VAZEY",10000.00,15:34:00,"N",,"2yo&up","Maiden","unrestricted","sw","Dead",6,"Overcast",334764,6,6,"Izzy Houdini","6","m",56.50,4,1.07.88,0.35.27,1.10," 1 1/4 LEN","Jackie Burrows","Rolleston",6.30,0.00,400.00,"Tanya Jonker",56.50,0.00,51,0,0,"Approved Plates, Lugging Bit",257403,"HE'S REMARKABLE (NZ) 2007",269099,"ROYAL ESCAPE (NZ) 2008",
